192.168.25.57 - - [01/Nov/2020:20:48:35 +0900] "GET /Eody/view/searcher/img/regions/kyodae.jpg HTTP/1.1" 404 868
192.168.25.57 - - [01/Nov/2020:20:48:35 +0900] "GET /Eody/view/searcher/img/regions/shinsa.jpg HTTP/1.1" 200 21330
192.168.25.57 - - [01/Nov/2020:20:49:43 +0900] "GET /Eody/weather.mc HTTP/1.1" 200 3
192.168.25.57 - - [01/Nov/2020:20:50:30 +0900] "GET /Eody/specific_search.mc?region1=%EB%85%BC%ED%98%84&region2=%EC%8B%A0%EC%82%AC&region3=%EA%B5%90%EB%8C%80&searchType=DFS&number_blank=3&shop=%ED%95%9C%EC%8B%9D%EC%A7%91&time= HTTP/1.1" 200 16738
192.168.25.57 - - [01/Nov/2020:20:50:30 +0900] "GET /Eody/view/searcher/img/regions/kyodae.jpg HTTP/1.1" 404 868
192.168.25.57 - - [01/Nov/2020:20:50:30 +0900] "GET /Eody/view/searcher/js/regionlist.js?ver=41 HTTP/1.1" 200 389
192.168.25.57 - - [01/Nov/2020:20:50:30 +0900] "GET /Eody/view/searcher/img/banner/bradcam2.png HTTP/1.1" 200 1594252
192.168.25.57 - - [01/Nov/2020:20:50:32 +0900] "POST /Eody/listing.mc HTTP/1.1" 200 42293
192.168.25.57 - - [01/Nov/2020:20:50:32 +0900] "GET /Eody/view/searcher/img/regions/kyodae.jpg HTTP/1.1" 404 868
192.168.25.57 - - [01/Nov/2020:20:50:32 +0900] "GET /img/shopImg/ HTTP/1.1" 404 827
192.168.25.57 - - [01/Nov/2020:20:50:32 +0900] "GET /Eody/img/shopImg/shopimg12.jpg HTTP/1.1" 200 161430
192.168.25.57 - - [01/Nov/2020:20:50:32 +0900] "GET /Eody/img/shopImg/shopimg11.jpg HTTP/1.1" 200 10434
192.168.25.57 - - [01/Nov/2020:20:50:32 +0900] "GET /Eody/img/shopImg/shopimg13.jpg HTTP/1.1" 200 64722
192.168.25.57 - - [01/Nov/2020:20:50:32 +0900] "GET /Eody/img/shopImg/shopimg14.jpg HTTP/1.1" 200 61114
